id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
265505182,,"mammillotegmental tract, left",mtg,,7,1,8490,265505178,5,10,1529,/4005/9218/9219/9230/265505178/265505182/,F2F1F0,,,f,4360,1456793190,734881840,mammillotegmental tract left
3,707,secondary fissure,sec,8,1,3,8690,1040,3,1,1316,/997/1024/1040/3/,AAAAAA,,,f,1317,1603026106,734881840,secondary fissure
265505398,,brachium of the superior colliculus,bsc,,7,3,8490,265505382,3,10,1605,/4005/9218/265505382/265505398/,F2F1F0,,,f,4436,2637319906,734881840,brachium of the superior colliculus
111220602,,mantle zone of JcP,JcPm,9,12,3,8390,16548,8,17,1027,/15564/15565/15566/16308/16509/16510/16519/16548/111220602/,F4E35F,,,f,10944,1463571916,734881840,mantle zone of JcP
11651,,inner CP in dorsomedial frontal cortex,fCPdmi,,11,3,8660,11649,9,16,147,/10153/10154/10155/10156/10157/10506/10515/10516/11649/11651/,8D762D,,,f,6747,4254374653,734881840,inner CP in dorsomedial frontal cortex
13130,,IZ in midlateral temporal cortex,tIZml,,11,3,8660,15507,9,16,362,/10153/10154/10155/10156/10157/10506/10529/10533/15507/13130/,F6E8ED,,,f,6962,1979027699,734881840,IZ in midlateral temporal cortex
12704,,medial cell column of pons,MCCP,,11,3,8660,10667,7,16,3082,/10153/10154/10155/10653/10654/10663/10667/12704/,8C7373,,,f,9682,1853894568,734881840,medial cell column of pons
959,968,"Ventral auditory area, layer 1",AUDv1,11,1,3,8690,1018,8,1,151,/997/8/567/688/695/315/247/1018/959/,019399,,,f,152,2148641706,734881840,Ventral auditory area layer 1
4497,4491,"dorsal lateral geniculate nucleus, right, parvocellular layers",LGdp,,7,2,8490,4495,7,10,732,/4005/4006/4391/4392/4393/12922/4495/4497/,A9E855,,,f,3563,873069886,734881840,dorsal lateral geniculate nucleus right parvocellular layers
112766971,,intermediate stratum of r7BI,r7BIi,10,112755220,3,8000,112766967,8,112755225,1633,/112763676/112763678/112766069/112766929/112766931/112766949/112766963/112766967/112766971/,0EAE94,,,f,13525,1115512673,734881840,intermediate stratum of r7BI
17299,,ventricular zone of r6Ve,r6Vev,9,12,3,8390,17298,7,17,1931,/15564/15565/16808/17220/17290/17292/17298/17299/,5DB8FF,,,f,11848,335615804,734881840,ventricular zone of r6Ve
12578,,"spinal trigeminal nucleus, interpolar part",Sp5ip,,11,3,8660,12572,9,16,2926,/10153/10154/10155/10653/10654/10662/12538/12556/12572/12578/,5D6CB2,,,f,9526,917177928,734881840,spinal trigeminal nucleus interpolar part
6640,6639,superficial stratum of isBI,isBIs,10,8,3,8000,6598,8,13,1120,/6070/5012/5460/6626/8192/7406/6726/6598/6640/,FFA6EE,,,f,5790,1355946623,734881840,superficial stratum of isBI
267499027,,layer IV of area 7ipc,A7ipc4,,11,3,8660,267499011,14,16,1008,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10215/10220/267498979/267499011/267499027/,E49C33,,,f,7608,2407414447,734881840,layer IV of area 7ipc
6302,6301,ventrolateral hypothalamic nucleus,VLH,11,8,3,8000,7344,10,13,56,/6070/5012/5450/5866/5328/8344/7152/7188/7308/7344/6302/,B82490,,,f,4726,1737585082,734881840,ventrolateral hypothalamic nucleus
10178,,rostrodorsal portion of DFC (area 9),A9,,11,3,8660,10173,11,16,707,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10173/10178/,D4B235,,,f,7307,2746957476,734881840,rostrodorsal portion of DFC (area 9)
265504804,,"medial mammillary nucleus, left, basal division",MMb,,7,1,8490,4672,8,10,605,/4005/4006/4391/4540/4665/12909/4671/4672/265504804/,7FFF89,,,f,3436,53744604,734881840,medial mammillary nucleus left basal division
12986,,layer II of dorsolateral prefrontal cortex,dlPF2,,4,3,8190,294021800,5,8,28,/3999/128011350/128011354/294021746/294021800/12986/,C2A335,,,f,2600,1062639031,734881840,layer II of dorsolateral prefrontal cortex
3028,3028,coccygeal vertebra,CoVert,0,3,3,8200,3000,1,5,28,/3000/3028/,FFFFFF,,,f,2511,1524453280,734881840,coccygeal vertebra
112767319,,periventricular stratum of SpBL,SpBLp,10,112755220,3,8000,112767317,6,112755225,1807,/112763676/112763678/112767229/112767311/112767313/112767317/112767319/,D4CCC0,,,f,13667,4276564366,734881840,periventricular stratum of SpBL
16990,,intermediate stratum of r1BI,r1BIi,10,12,3,8390,16986,8,17,1522,/15564/15565/16808/16809/16915/16967/16984/16986/16990/,D654E6,,,f,11439,1190142931,734881840,intermediate stratum of r1BI
470,341,Subthalamic nucleus,STN,8,1,3,8690,290,6,1,800,/997/8/343/1129/1097/290/470/,F2483B,,,f,801,3450179653,734881840,Subthalamic nucleus
5356,5355,periventricular stratum of the IG,IGp,10,8,3,8000,5332,11,13,423,/6070/5012/5450/5866/8224/6608/7480/8216/6054/7808/5332/5356/,FF70A0,,,f,5093,1242903958,734881840,periventricular stratum of the IG
10563,,genu of corpus callosum,ccg,,11,3,8660,10561,7,16,2121,/10153/10154/10155/10156/10557/10558/10561/10563/,F2F1F0,,,f,8721,3387198454,734881840,genu of corpus callosum
2070,2070,rhombomere 4,r4,3,2,3,8000,2064,4,4,939,/2000/2001/2047/2064/2070/,615CED,,,f,2320,3856751055,734881840,rhombomere 4
17202,,r4 part of central gray nucleus beta,r4CGB,11,12,3,8390,17199,9,17,1802,/15564/15565/16808/17092/17156/17182/17196/17198/17199/17202/,8E59E6,,,f,11719,3109642857,734881840,r4 part of central gray nucleus beta
8392,8391,liminal part of alar isthmus,isLim,7,8,3,8000,7182,7,13,1092,/6070/5012/5460/6626/8192/7400/7182/8392/,FF73E0,,,f,5762,22407926,734881840,liminal part of alar isthmus
11766,,SP in primary somatosensory cortex,pSPs1,,11,3,8660,10525,8,16,286,/10153/10154/10155/10156/10157/10506/10522/10525/11766/,EFCEB6,,,f,6886,708476977,734881840,SP in primary somatosensory cortex
176451040,,Claustrum/Insula,Cl/Ins,,6,3,8690,1159,2,3,10,/1158/1159/176451040/,000000,,,f,1378,2875939811,734881840,Claustrum/Insula
12158,,"cingulate gyrus, caudal (posterior) part",CgGc,,11,3,8660,12156,8,16,2412,/10153/10154/10155/10156/10609/12112/12155/12156/12158/,DF4F72,,,f,9012,266435823,734881840,cingulate gyrus caudal (posterior) part
265505594,,"gracile fasciculus, right",gr,,7,2,8490,265505586,4,10,1725,/4005/9218/9298/265505586/265505594/,F2F1F0,,,f,4556,3004537011,734881840,gracile fasciculus right
12543,,"ambiguus nucleus, semicompact part",AmbSC,,11,3,8660,12540,9,16,2889,/10153/10154/10155/10653/10654/10662/12538/12539/12540/12543/,45599D,,,f,9489,1830009554,734881840,ambiguus nucleus semicompact part
8210,8209,"AOB, internal plexiform layer",AIPlL,11,8,3,8000,7080,12,13,355,/6070/5012/5450/5866/8224/6608/7480/8216/5038/6424/7064/7080/8210/,ED8D6B,,,f,5025,3232780722,734881840,AOB internal plexiform layer
11132,,layer IV of area TFO,TFO4,,11,3,8660,10261,10,16,1226,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11132/,C15184,,,f,7826,4196745392,734881840,layer IV of area TFO
3090,3090,Cervical Segment 1,C1,,5,3,8150,1135,2,2,2,/1134/1135/3090/,000000,,,f,1330,3486220738,734881840,Cervical Segment 1
112764918,,superficial stratum of TelH,TelHs,10,112755220,3,8000,112764912,9,112755225,618,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764908/112764912/112764918/,AB382E,,,f,12942,909696123,734881840,superficial stratum of TelH
265505014,,"ansa peduncularis, left",ap,,7,1,8490,265505010,5,10,1460,/4005/9218/9219/9230/265505010/265505014/,F2F1F0,,,f,4291,238536491,734881840,ansa peduncularis left
17573,,mantle zone of r10BI,r10BIm,9,12,3,8390,17571,7,17,2294,/15564/15565/16808/17352/17538/17562/17571/17573/,83C3AC,,,f,12211,1213879047,734881840,mantle zone of r10BI
13057,,endopeduncular nucleus,EnP,,11,3,8660,10461,8,16,2037,/10153/10154/10155/10156/10157/10389/10390/10461/13057/,B67BB4,,,f,8637,1072118941,734881840,endopeduncular nucleus
16677,,superficial layers of TG,TGS,11,12,3,8390,16676,10,17,1163,/15564/15565/16649/16650/16651/16658/16668/16669/16671/16676/16677/,4EC54E,,,f,11080,2640110970,734881840,superficial layers of TG
10073,,stratum lacunosum-moleculare of CA3,CA3lm,,4,3,8190,128012318,7,8,167,/3999/128011350/128011354/4003/128012244/10068/128012318/10073/,D1CEE2,,,f,2739,4217665907,734881840,stratum lacunosum-moleculare of CA3
7876,7875,caudal zona incerta,CZI,11,8,3,8000,8384,11,13,590,/6070/5012/5450/5440/7386/8238/6636/6462/4976/8412/8384/7876/,EEF291,,,f,5260,562722789,734881840,caudal zona incerta
8192,8191,isthmus,is,3,8,3,8000,6626,4,13,1037,/6070/5012/5460/6626/8192/,D95CED,,,f,5707,662685058,734881840,isthmus
1018,834,Ventral auditory area,AUDv,8,1,3,8690,247,7,1,150,/997/8/567/688/695/315/247/1018/,019399,,,f,151,3132221761,734881840,Ventral auditory area
10285,,posterior (caudal) cingulate cortex,PCC,,11,3,8660,10277,9,16,1411,/10153/10154/10155/10156/10157/10158/10159/10160/10277/10285/,DF4F72,,,f,8011,1907544820,734881840,posterior (caudal) cingulate cortex
12209,,periaqueductal gray substance,PAG,,11,3,8660,12195,6,16,2488,/10153/10154/10155/10648/10649/12195/12209/,8EBDCD,,,f,9088,1007044316,734881840,periaqueductal gray substance
17072,,r2 part of CG alpha nucleus,r2CGA,12,12,3,8390,17070,10,17,1629,/15564/15565/16808/16809/17023/17053/17066/17068/17069/17070/17072/,D673E6,,,f,11546,655280499,734881840,r2 part of CG alpha nucleus
967,686,cranial nerves,cm,2,1,3,8690,1009,2,1,1102,/997/1009/967/,CCCCCC,,,f,1103,1191830544,734881840,cranial nerves
557,352,Tuberomammillary nucleus,TM,8,1,3,8690,331,7,1,773,/997/8/343/1129/1097/467/331/557/,FF4C3E,,,f,774,1759031183,734881840,Tuberomammillary nucleus
11505,,paracapsular part of CEl,CElpc,,11,3,8660,10365,10,16,1771,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/11505/,AFD58A,,,f,8371,528648798,734881840,paracapsular part of CEl
112765665,,superficial stratum of CoPD,CoPDs,10,112755220,3,8000,112765651,10,112755225,981,/112763676/112763678/112763680/112765096/112765504/112765506/112765524/112765645/112765647/112765651/112765665/,FFE524,,,f,13147,2351170399,734881840,superficial stratum of CoPD
7634,7633,intermediate stratum of p2ZL,p2ZLi,10,8,3,8000,7680,10,13,718,/6070/5012/5450/5440/7380/5452/7196/7620/4940/7680/7634/,E6D373,,,f,5388,483277271,734881840,intermediate stratum of p2ZL
4750,4744,"I-II, right, paravermis",PV-I-II,,7,2,8490,12932,8,10,1035,/4005/4006/4833/4696/4697/12930/12931/12932/4750/,00D5E8,,,f,3866,586855912,734881840,I-II right paravermis
17448,,r8 part of linear nucleus,r8Li,11,12,3,8390,17445,9,17,2131,/15564/15565/16808/17352/17416/17437/17438/17440/17445/17448/,47C3AC,,,f,12048,3730250747,734881840,r8 part of linear nucleus
3382,3382,mantle zone of AmPal,APalm,9,2,3,8000,3380,10,4,274,/2000/2001/2002/2003/2012/2013/2015/3275/3379/3380/3382/,ED985C,,,f,1655,2457487693,734881840,mantle zone of AmPal
4326,4320,"anterior olfactory nucleus, right",AO,,7,2,8490,4324,5,10,449,/4005/4006/4007/4275/4324/4326/,CC4DB2,,,f,3280,1531478794,734881840,anterior olfactory nucleus right
12113,,frontal lobe,FroL,,11,3,8660,12112,6,16,2352,/10153/10154/10155/10156/10609/12112/12113/,F2E5BB,,,f,8952,1308459316,734881840,frontal lobe
17481,,mantle zone of r9Ve,r9Vem,9,12,3,8390,17479,7,17,2171,/15564/15565/16808/17352/17476/17478/17479/17481/,96E2CE,,,f,12088,2142311482,734881840,mantle zone of r9Ve
15937,,layer 1 of VPrP cortex,VPrP1,11,12,3,8390,15936,12,17,384,/15564/15565/15566/15567/15738/15739/15750/15903/15904/15928/15930/15936/15937/,DE5548,,,f,10301,3827097177,734881840,layer 1 of VPrP cortex
10257,,rostral division of MITC (area 36),A36,,11,3,8660,10256,11,16,1186,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/,D55C92,,,f,7786,3833927688,734881840,rostral division of MITC (area 36)
3800,3800,ventricular zone of ITTh,ITThv,9,2,3,8000,3799,9,4,708,/2000/2001/2002/2020/2028/2029/2031/3749/3799/3800/,EDD45C,,,f,2089,889154029,734881840,ventricular zone of ITTh
7130,7129,hypothalamic amygdala,AHy,8,8,3,8000,6002,9,13,293,/6070/5012/5450/5866/8224/6608/7480/8068/6002/7130/,FF6B1F,,,f,4963,1347129679,734881840,hypothalamic amygdala
12360,,tectocerebellar fibers,tcb,,11,3,8660,12354,6,16,2650,/10153/10154/10155/10648/10650/12354/12360/,F2F1F0,,,f,9250,1358612384,734881840,tectocerebellar fibers
713,513,perforant path,per,9,1,3,8690,1099,5,1,1256,/997/1009/991/768/1099/713/,CCCCCC,,,f,1257,436991788,734881840,perforant path
5696,5695,superficial stratum of PThE,PThEs,10,8,3,8000,5650,10,13,561,/6070/5012/5450/5440/7386/8238/6636/6514/6166/5650/5696/,E8F23C,,,f,5231,2251193650,734881840,superficial stratum of PThE
3103,3103,Thoracic Segment 6,T6,,5,3,8150,1136,2,2,16,/1134/1136/3103/,000000,,,f,1344,1327522981,734881840,Thoracic Segment 6
11442,,deep layers of caudal limiting entorhinal cortex,ECLd,,11,3,8660,11434,12,16,1524,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10319/11434/11442/,C1A68F,,,f,8124,3044057500,734881840,deep layers of caudal limiting entorhinal cortex
309817690,,Hyperplastic blood vessels in cellular tumor sampled by high expression of gene DANCR,CThbv-DANCR,,10,3,8040,309780880,4,15,91,/9429/301810157/298764310/309780880/309817690/,FF6600,,,f,6586,3908784806,734881840,Hyperplastic blood vessels in cellular tumor sampled by high expression of gene DANCR
2078,2078,r5 alar plate,r5A,5,2,3,8000,2076,5,4,947,/2000/2001/2047/2075/2076/2078/,6E84FF,,,f,2328,2350782503,734881840,r5 alar plate
9167,,"reticulotegmental nucleus, left",RtTg,,7,1,8490,9161,7,10,1177,/4005/4006/4833/9131/9135/9160/9161/9167/,00FFAA,,,f,4008,3616539854,734881840,reticulotegmental nucleus left
17638,,medial part of r11B,r11BM,7,12,3,8390,17620,6,17,2377,/15564/15565/16808/17352/17596/17620/17638/,89AE99,,,f,12294,1154285678,734881840,medial part of r11B
112764386,,mantle zone of VAP,VAPm,9,112755220,3,8000,112764382,10,112755225,352,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764310/112764312/112764382/112764386/,DA4335,,,f,12816,3853666808,734881840,mantle zone of VAP
312782554,,"Anterior area, layer 2/3",VISa2/3,11,1,3,8690,312782546,8,1,348,/997/8/567/688/695/315/22/312782546/312782554/,009FAC,,,f,349,2789647405,734881840,Anterior area layer 2/3
9394,,hippocampal sulcus,his,,7,3,8490,9393,4,10,1788,/4005/9352/9353/9393/9394/,6D6E70,,,f,4619,4096162128,734881840,hippocampal sulcus
17420,,ventricular zone of r8Ve,r8Vev,9,12,3,8390,17419,7,17,2091,/15564/15565/16808/17352/17416/17418/17419/17420/,4FD9BF,,,f,12008,513751606,734881840,ventricular zone of r8Ve
10273,,area V3 of peristriate cortex,V3,,11,3,8660,10272,11,16,1287,/10153/10154/10155/10156/10157/10158/10159/10160/10268/10270/10272/10273/,D14D46,,,f,7887,2566106226,734881840,area V3 of peristriate cortex
11193,,layer I of area V3A,V3A-1,,11,3,8660,10275,12,16,1302,/10153/10154/10155/10156/10157/10158/10159/10160/10268/10270/10272/10275/11193/,EDC9C0,,,f,7902,1695787191,734881840,layer I of area V3A
112766923,,intermediate stratum of r6BM,r6BMi,10,112755220,3,8000,112766919,8,112755225,1609,/112763676/112763678/112766069/112766809/112766867/112766889/112766915/112766919/112766923/,4A93CC,,,f,13503,1154675023,734881840,intermediate stratum of r6BM
10159,,cerebral cortex,Cx,,11,3,8660,10158,6,16,658,/10153/10154/10155/10156/10157/10158/10159/,E9CCC2,,,f,7258,1590308642,734881840,cerebral cortex
58,431,Medial terminal nucleus of the accessory optic tract,MT,8,1,3,8690,323,5,1,863,/997/8/343/313/323/58/,FF90FF,,,f,864,1464326049,734881840,Medial terminal nucleus of the accessory optic tract
7140,7139,vertical nucleus of the diagonal band,VDB,11,8,3,8000,5706,12,13,178,/6070/5012/5450/5866/8224/6608/7480/8068/7156/8316/5660/5706/7140/,FFB92B,,,f,4848,2428637324,734881840,vertical nucleus of the diagonal band
12589,,cuneate nucleus,Cu,,11,3,8660,12587,8,16,2937,/10153/10154/10155/10653/10654/10662/12538/12587/12589/,5D6CB2,,,f,9537,3583949846,734881840,cuneate nucleus
12806,,roof of fourth ventricle,4Vro,,11,3,8660,12805,6,16,3207,/10153/10154/10155/10653/10669/12805/12806/,231F20,,,f,9807,866219664,734881840,roof of fourth ventricle
15635,,"eye vesicle, pigmented retina",EPg,6,12,3,8390,15623,7,17,73,/15564/15565/15566/15567/15568/15622/15623/15635/,A8663A,,,f,9990,1583869396,734881840,eye vesicle pigmented retina
112766929,,medullary hindbrain (medulla),MH,2,112755220,3,8000,112766069,3,112755225,1612,/112763676/112763678/112766069/112766929/,6EE8D4,,,f,13506,1068606554,734881840,medullary hindbrain (medulla)
15650,,ganglion cells,GC,12,12,3,8390,15649,11,17,88,/15564/15565/15566/15567/15568/15622/15623/15636/15638/15648/15649/15650/,B0754D,,,f,10005,777260037,734881840,ganglion cells
112764194,,mantle zone of Pal,Palm,9,112755220,3,8000,112764190,10,112755225,256,/112763676/112763678/112763680/112763682/112764008/112764010/112764034/112764036/112764160/112764190/112764194/,E58724,,,f,12759,1540648303,734881840,mantle zone of Pal
4698,4692,vermis,Ve,,7,3,8490,4697,5,10,1014,/4005/4006/4833/4696/4697/4698/,00D5E8,,,f,3845,3244390222,734881840,vermis
309780724,,Cellular Tumor sampled by low expression of genes PDPN and HIF1A,CT-control-PDPN-HIF1A,,10,3,8040,309780644,4,15,48,/9429/301810157/122767073/309780644/309780724/,05D004,,,f,6543,1229806893,734881840,Cellular Tumor sampled by low expression of genes PDPN and HIF1A
10937,,layer I of area 40rd,A40rd1,,11,3,8660,10227,13,16,1014,/10153/10154/10155/10156/10157/10158/10159/10160/10208/10214/10225/10226/10227/10937/,F0DABE,,,f,7614,2864683946,734881840,layer I of area 40rd
17064,,r2 part of ventral lateral lemniscal nucleus,r2VLL,11,12,3,8390,17063,9,17,1619,/15564/15565/16808/16809/17023/17053/17054/17056/17063/17064/,D673E6,,,f,11536,2211275845,734881840,r2 part of ventral lateral lemniscal nucleus
6548,6547,periventricular stratum of m2AD,m2ADp,10,8,3,8000,6530,8,13,1000,/6070/5012/5488/5468/8516/8494/6438/6530/6548/,00D200,,,f,5670,3103472707,734881840,periventricular stratum of m2AD
12473,,median raphe nucleus,MnR-p,,11,3,8660,12471,9,16,2815,/10153/10154/10155/10653/10654/10655/10661/12416/12471/12473/,4E78B0,,,f,9415,2284166166,734881840,median raphe nucleus
17564,,ventricular zone of r10BL,r10BLv,9,12,3,8390,17563,7,17,2285,/15564/15565/16808/17352/17538/17562/17563/17564/,74AE99,,,f,12202,2304484072,734881840,ventricular zone of r10BL
17653,,SpC alar plate,SpA,5,12,3,8390,17651,3,17,2399,/15564/15565/17651/17653/,EBE3D5,,,f,12316,2727368827,734881840,SpC alar plate
13248,,granular cell layer of VeF,VeFg,,11,3,8660,12383,10,16,2694,/10153/10154/10155/10653/10654/10655/10656/10657/10658/12383/13248/,2366A1,,,f,9294,4086157068,734881840,granular cell layer of VeF
10329,,frontal agranular insular cortex (area FI),FI,,11,3,8660,10327,9,16,1587,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/,C1A68F,,,f,8187,1101825180,734881840,frontal agranular insular cortex (area FI)
17080,,ventricular zone of r2BM,r2BMv,9,12,3,8390,17079,7,17,1638,/15564/15565/16808/16809/17023/17053/17079/17080/,CA6DD9,,,f,11555,135512143,734881840,ventricular zone of r2BM
991,689,medial forebrain bundle system,mfbs,2,1,3,8690,1009,2,1,1238,/997/1009/991/,CCCCCC,,,f,1239,2045370912,734881840,medial forebrain bundle system
3488,3488,lateropallial amygdalopiriform area,LAP,8,2,3,8000,3467,9,4,380,/2000/2001/2002/2003/2012/2013/2015/3400/3467/3488/,ED985C,,,f,1761,1183965654,734881840,lateropallial amygdalopiriform area
9639,,prepositus nucleus,Pr,,7,3,8490,9512,3,10,1353,/4005/4006/9512/9639/,3078DD,,,f,4184,2813086329,734881840,prepositus nucleus
5914,5913,periventricular stratum of r5BL,r5BLp,10,8,3,8000,5892,8,13,1418,/6070/5012/5460/8334/6324/5890/5846/5892/5914/,8CA7FF,,,f,6088,2419635966,734881840,periventricular stratum of r5BL
12323,,medial tegmental zone,IZMbam,,11,3,8660,12322,8,16,2608,/10153/10154/10155/10648/10649/12314/12319/12322/12323/,937B7C,,,f,9208,1338114464,734881840,medial tegmental zone
11407,,layer IIIb of medial intermediate entorhinal cortex,EMI3b,,11,3,8660,11405,14,16,1488,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10317/10318/11401/11402/11405/11407/,C4AD9A,,,f,8088,4059938908,734881840,layer IIIb of medial intermediate entorhinal cortex
11263,,layer V of granular insular cortex,RIg5,,11,3,8660,15521,11,16,1365,/10153/10154/10155/10156/10157/10158/10159/10160/10288/10290/15521/11263/,CA5B3F,,,f,7965,3202848679,734881840,layer V of granular insular cortex
112766839,,superficial stratum of r5BL,r5BLs,10,112755220,3,8000,112766833,8,112755225,1567,/112763676/112763678/112766069/112766809/112766811/112766827/112766829/112766833/112766839/,2C86CC,,,f,13464,3552038684,734881840,superficial stratum of r5BL
11025,,layer V of area 41,A41-5,,11,3,8660,10237,12,16,1073,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10236/10237/11025/,DA80A8,,,f,7673,1800543163,734881840,layer V of area 41
16725,,m1 (rostral) midbrain tegmentum,MTg,4,12,3,8390,16650,4,17,1212,/15564/15565/16649/16650/16725/,128F12,,,f,11129,3905620336,734881840,m1 (rostral) midbrain tegmentum
5576,5575,rostral septocommissural area,RSCom,8,8,3,8000,7258,7,13,7,/6070/5012/5450/5866/5328/8344/7258/5576/,ED2FED,,,f,4677,1188969416,734881840,rostral septocommissural area
309780818,,Perinecrotic zone sampled by high expression of gene IGFBP2,CTpnz-IGFBP2,,10,3,8040,309780802,4,15,72,/9429/301810157/301327818/309780802/309780818/,43D1F8,,,f,6567,3794040780,734881840,Perinecrotic zone sampled by high expression of gene IGFBP2
560581555,,Retroethmoid nucleus,REth,8,1,3,8690,138,7,1,673,/997/8/343/1129/549/856/138/560581555/,FF909F,,,f,674,214700216,734881840,Retroethmoid nucleus
12180,,tentorial notch,TN,,11,3,8660,10609,5,16,2441,/10153/10154/10155/10156/10609/12180/,6D6E70,,,f,9041,226069972,734881840,tentorial notch
5252,5251,paraflocculus,PFl,12,8,3,8000,7302,10,13,1170,/6070/5012/5460/6626/6274/8132/6928/5998/6036/7302/5252/,DC26FF,,,f,5840,2638565501,734881840,paraflocculus
606826663,,Paratrochlear nucleus,Pa4,8,1,3,8690,323,5,1,858,/997/8/343/313/323/606826663/,FF90FF,,,f,859,2726323560,734881840,Paratrochlear nucleus
10909,,layer III of area 10o,A10o3,,11,3,8660,10193,12,16,680,/10153/10154/10155/10156/10157/10158/10159/10160/10161/10172/10190/10193/10909/,E1C152,,,f,7280,2905120835,734881840,layer III of area 10o
10504,,"lateral  hypothalamic area, posterior part",LHAp,,11,3,8660,10495,8,16,2110,/10153/10154/10155/10156/10157/10389/10467/10495/10504/,C484A9,,,f,8710,2173367667,734881840,lateral  hypothalamic area posterior part
15573,,anterior commissure bed,ACBed,11,12,3,8390,15572,9,17,9,/15564/15565/15566/15567/15568/15569/15570/15571/15572/15573/,C86A39,,,f,9926,221153204,734881840,anterior commissure bed
7680,7679,mantle zone of p2ZL,p2ZLm,9,8,3,8000,4940,9,13,715,/6070/5012/5450/5440/7380/5452/7196/7620/4940/7680/,E6D373,,,f,5385,938140720,734881840,mantle zone of p2ZL
17042,,liminal part of r2 alar plate,r2Lim,7,12,3,8390,17025,6,17,1593,/15564/15565/16808/16809/17023/17025/17042/,EE80FF,,,f,11510,3669248997,734881840,liminal part of r2 alar plate
12207,,afferent nuclei of the cranial nerves in midbrain,MAN,,11,3,8660,12195,6,16,2486,/10153/10154/10155/10648/10649/12195/12207/,56A1BB,,,f,9086,2004201003,734881840,afferent nuclei of the cranial nerves in midbrain
5956,5955,layer 3 of DPrP cortex,DPrP3,11,8,3,8000,6398,12,13,381,/6070/5012/5450/5866/8224/6608/7480/8216/5038/6672/6356/6398/5956/,ED8D6B,,,f,5051,2502329904,734881840,layer 3 of DPrP cortex
790,98,"Dentate gyrus lateral blade, granule cell layer",DGlb-sg,11,1,3,8690,766,9,1,485,/997/8/567/688/695/1089/1080/726/766/790/,7ED04B,,,f,486,2283049397,734881840,Dentate gyrus lateral blade granule cell layer
1138,1136,Sacral,SACRAL,,5,3,8150,1134,1,2,31,/1134/1138/,000000,,,f,1359,3649967681,734881840,Sacral
3562,3562,superficial stratum of PaS,PaSs,10,2,3,8000,3559,11,4,454,/2000/2001/2002/2003/2012/2013/2015/3400/3505/3557/3559/3562/,ED985C,,,f,1835,3791633697,734881840,superficial stratum of PaS
3575,3575,intermediate stratum of TOH,TOHi,10,2,3,8000,3573,9,4,467,/2000/2001/2002/2003/2012/2013/2015/3571/3573/3575/,ED985C,,,f,1848,4217265652,734881840,intermediate stratum of TOH
309780608,,Cellular Tumor sampled by high expression of gene HIF1A,CT-HIF1A,,10,3,8040,309780596,4,15,17,/9429/301810157/122767073/309780596/309780608/,05D004,,,f,6512,2972495425,734881840,Cellular Tumor sampled by high expression of gene HIF1A
12684,,alar plate of intermediate zone of hindbrain,IZHal,,11,3,8660,12682,7,16,3103,/10153/10154/10155/10653/10654/10663/12682/12684/,937B7C,,,f,9703,4073350761,734881840,alar plate of intermediate zone of hindbrain
642,221,Nucleus of the trapezoid body,NTB,8,1,3,8690,386,6,1,947,/997/8/343/1065/354/386/642/,FFA5D2,,,f,948,3384679656,734881840,Nucleus of the trapezoid body
5328,5327,rostral secondary prosencephalon,RSP,3,8,3,8000,5866,4,13,4,/6070/5012/5450/5866/5328/,ED5CD8,,,f,4674,2675393843,734881840,rostral secondary prosencephalon
15516,,layer II of caudal dysgranular insular cortex,CIdg2,,11,3,8660,15514,11,16,1354,/10153/10154/10155/10156/10157/10158/10159/10160/10288/10289/15514/15516/,D16146,,,f,7954,964206923,734881840,layer II of caudal dysgranular insular cortex
9518,,"ambiguus nucleus, right",Amb,,7,2,8490,9516,4,10,1225,/4005/4006/9512/9516/9518/,034BB0,,,f,4056,2671339452,734881840,ambiguus nucleus right
12846,,lobule VIIAf/crus I (folium and superior semilunar lobule),CbVIIa1,,11,3,8660,12844,8,16,3234,/10153/10154/10155/10653/10670/12827/12837/12844/12846/,3E80BA,,,f,9834,246490185,734881840,lobule VIIAf/crus I (folium and superior semilunar lobule)
141,300,Periventricular region,PVR,6,1,3,8690,1097,5,1,734,/997/8/343/1129/1097/141/,FF5547,,,f,735,227550009,734881840,Periventricular region
15625,,ventricular zone of TPaA,TPaAv,9,12,3,8390,15624,8,17,63,/15564/15565/15566/15567/15568/15622/15623/15624/15625/,A8663A,,,f,9980,1896223913,734881840,ventricular zone of TPaA
