Gene,EntrezID
Thrap3,230753.0
5730409E04Rik,
Zfp362,230761.0
Fam167b,230766.0
Iqcc,230767.0
Tmem39b,230770.0
Bai2,230775.0
Hcrtr1,230777.0
Serinc2,230779.0
Sesn2,230784.0
Themis2,230787.0
Fam76a,230789.0
Ahdc1,230793.0
Wdtc1,230796.0
Pigv,230801.0
Aim1l,230806.0
Pdik1l,230809.0
Slc30a2,230810.0
Man1c1,230815.0
Ncmap,230822.0
Il22ra1,230828.0
Zbtb40,230848.0
Ece1,230857.0
Eif4g3,230861.0
Sh2d5,230863.0
Emc1,230866.0
Igsf21,230868.0
Crocc,230872.0
Fbxo44,230903.0
Fbxo2,230904.0
Tardbp,230908.0
Tmem201,230917.0
Dnajc11,230935.0
Phf13,230936.0
D330010C22Rik,230943.0
Ajap1,230959.0
Cep104,230967.0
Megf6,230971.0
Arhgef16,230972.0
Tnfrsf14,230979.0
Pex10,668173.0
2010015L04Rik,
B930041F14Rik,230991.0
9430015G10Rik,
Plekhn1,231002.0
Klhl17,231003.0
Samd11,231004.0
9330182L06Rik,
Nupl2,231042.0
Gbx1,231044.0
4931409K22Rik,
Galnt11,231050.0
Kmt2c,231051.0
Insig1,231070.0
Hadhb,231086.0
Agbl5,231093.0
Dnajc5g,231098.0
Gckr,231103.0
Haus3,231123.0
Zfyve28,231125.0
Fam193a,231128.0
Tnip2,231130.0
Dok7,231134.0
Sh3tc1,231147.0
Ablim2,231148.0
Tada2b,231151.0
Cytl1,231162.0
AF366264,231201.0
Cpeb2,231207.0
Cc2d2a,231214.0
Tapt1,231225.0
Sel1l3,231238.0
Chrna9,231252.0
9130230L23Rik,
Guf1,231279.0
Atp10d,231287.0
Slc10a4,231290.0
Cwh43,231293.0
Lrrc66,231296.0
Aasdh,231326.0
Ppat,231327.0
Polr2b,231329.0
Pea15b,231332.0
Uba6,231380.0
Tmprss11d,231382.0
Ythdc1,231386.0
Grsf1,231413.0
Cox18,231430.0
Parm1,231440.0
Sdad1,231452.0
Cnot6l,231464.0
Fras1,231470.0
Paqr3,231474.0
Tmem150c,231503.0
Lin54,231506.0
Plac8,231507.0
Agpat9,231510.0
Arhgap24,231532.0
Lrrc8d,231549.0
A830010M20Rik,231570.0
Rpap2,231571.0
Gak,231580.0
Slc26a1,231583.0
Chfr,231600.0
P2rx2,231602.0
A630023P12Rik,231603.0
Galnt9,231605.0
Ficd,231630.0
Tmem119,231633.0
Ssh1,231637.0
Alkbh2,231642.0
Myo1h,231646.0
Oasl1,231655.0
Gcn1l1,231659.0
Vsig10,231668.0
Fbxo21,231670.0
Fbxw8,231672.0
Sds,231691.0
Oas1e,231699.0
Trafd1,231712.0
Naa25,231713.0
Fam109a,231717.0
Rad9b,231724.0
B3gnt4,231727.0
Rimbp2,231760.0
Sfswap,231769.0
Lrch4,231798.0
Agfg2,231801.0
Mepce,231803.0
Pilra,231805.0
BC037034,231807.0
Adap1,231821.0
Micall2,231830.0
Tmem184a,231832.0
Snx8,231834.0
Gm4869,231836.0
Brat1,231841.0
Amz1,231842.0
Ap5z1,231855.0
Radil,231858.0
Tnrc18,231861.0
Fbxl18,231863.0
Zfp12,231866.0
E130309D02Rik,231868.0
Daglb,231871.0
Aimp2,231872.0
Ccz1,231874.0
Lmtk2,231876.0
Pdap1,231887.0
Bud31,231889.0
Katnal1,231912.0
LOC231914,231914.0
Uspl1,231915.0
Gimap6,231931.0
Gimap7,231932.0
Fam221a,231946.0
Jazf1,231986.0
Gm4872,231989.0
Creb5,231991.0
Fkbp14,231997.0
Plekha8,231999.0
Ccdc129,232016.0
Vopp1,232023.0
Ccser1,232035.0
Foxi3,232077.0
Thnsl2,232078.0
Tmem150a,232086.0
Mat2a,232087.0
Elmod3,232089.0
Gm4874,232143.0
Eva1a,232146.0
Slc4a5,232156.0
Mob1a,232157.0
Paip2b,232164.0
Cyp26b1,232174.0
Smyd5,232187.0
C87436,232196.0
Arhgap25,232201.0
Hmces,232210.0
4933427D06Rik,
Txnrd3,232223.0
Iqsec1,232227.0
Hdac11,232232.0
Ccdc174,232236.0
Fgd5,232237.0
Tmf1,232286.0
Frmd4b,232288.0
Gxylt2,232313.0
Ppp4r2,232314.0
Slc6a1,232333.0
Vgll4,232334.0
F730011J02,232336.0
Zfp637,232337.0
Ankrd26,232339.0
Wnk1,232341.0
A2m,232345.0
Clstn3,232370.0
C1rl,232371.0
D130058E03,232386.0
BC048546,232400.0
Klrb1f,232408.0
Clec2e,232409.0
Clec12a,232413.0
Clec9a,232414.0
Gm156,232415.0
Crebl2,232430.0
Gprc5a,232431.0
H2afj,232440.0
Rerg,232441.0
Dera,232449.0
Pyroxd1,232491.0
Gys2,232493.0
Stk38l,232533.0
Mrps35,232536.0
Klhl42,232539.0
Caprin2,232560.0
Amn1,232566.0
Vwde,232585.0
Gm4876,232599.0
Ccdc136,232664.0
Tspan33,232670.0
Zc3hc1,232679.0
Cpa2,232680.0
Lincpint,232685.0
Mgam,232714.0
Prss58,232717.0
Tcaf2,232748.0
Zfp212,232784.0
Cnot3,232791.0
Leng8,232798.0
Lilra5,232801.0
Suv420h2,232811.0
Shisa7,232813.0
Zfp628,232816.0
Ccdc106,232821.0
Nlrp2,232827.0
Zfp954,232853.0
Zfp418,232854.0
Zfp772,232855.0
Gm471,232873.0
Zscan18,232875.0
Zscan22,232878.0
Zbtb45,232879.0
Gm4879,232887.0
Pla2g4c,232889.0
Arhgap35,232906.0
Ap2s1,232910.0
Ccdc61,232933.0
Mypop,232934.0
Ppm1n,232941.0
Klc3,232943.0
Mark4,232944.0
Bloc1s3,232946.0
Ppp1r37,232947.0
Zfp114,232966.0
Zfp428,232969.0
Lypd4,232973.0
Gm4881,232974.0
Atp1a3,232975.0
Zfp574,232976.0
Cxcl17,232983.0
B3gnt8,232984.0
B9d2,232987.0
Hnrnpul1,232989.0
Nlrp9a,233001.0
Itpkc,233011.0
Blvrb,233016.0
Hipk4,233020.0
Samd4b,233033.0
Nccrp1,233038.0
Fbxo27,233040.0
Rasgrp4,233046.0
Zfp790,233056.0
Zfp940,233057.0
Zfp420,233058.0
Zfp382,233060.0
Wdr62,233064.0
Alkbh6,233065.0
Syne4,233066.0
Lrfn3,233067.0
Arhgap33,233071.0
U2af1l4,233073.0
Ffar2,233079.0
Ffar3,233080.0
Ffar1,233081.0
Scgb2b24,233090.0
Scgb2b27,233099.0
4931406P16Rik,
Kctd15,233107.0
Dpy19l3,233115.0
Zfp939,233147.0
AI987944,233168.0
Siglecf,233186.0
Lim2,233187.0
Ctu1,233189.0
Mybpc2,233199.0
Tbc1d17,233204.0
Scaf1,233208.0
Prr12,233210.0
Mrgprb4,233230.0
Mrgprb1,233231.0
Ano5,233246.0
Luzp2,233271.0
Siglech,233274.0
Tubgcp5,233276.0
Nipa1,233280.0
Mtmr10,233315.0
Lrrk1,233328.0
Adamts17,233332.0
Vps33b,233405.0
Prc1,233406.0
Zfp592,233410.0
Tmc3,233424.0
Vmn2r66,233437.0
Picalm,233489.0
Crebzf,233490.0
Kctd14,233529.0
Rsf1,233532.0
Gdpd4,233537.0
A630091E08Rik,233544.0
2210018M11Rik,
Mogat2,233549.0
Gdpd5,233552.0
P2ry6,233571.0
Pgap2,233575.0
Olfr553,233578.0
Gm4887,233637.0
Cnga4,233649.0
Dchs1,233651.0
Olfr6,233670.0
Tmem41b,233724.0
Ipo7,233726.0
Galnt18,233733.0
Spon1,233744.0
Insc,233752.0
Plekha7,233765.0
Gm4358,100043320.0
Smg1,233789.0
Acsm2,233799.0
Acsm4,233801.0
Thumpd1,233802.0
Dcun1d3,233805.0
Tmem159,233806.0
BC030336,233812.0
Vwa3a,233813.0
Cog7,233824.0
Palb2,233826.0
Tnrc6a,233833.0
Slc5a11,233836.0
Gtf3c1,233863.0
D430042O09Rik,233865.0
Tufm,233870.0
Atxn2l,233871.0
Ino80e,233875.0
Hirip3,233876.0
Kctd13,233877.0
Sez6l2,233878.0
Asphd1,233879.0
Zfp553,233887.0
Zfp768,233890.0
Zfp764,233893.0
Prr14,233895.0
Gm166,233899.0
Rnf40,233900.0
Fbxl19,233902.0
Setd1a,233904.0
Zfp646,233905.0
Fus,233908.0
Armc5,233912.0
BC017158,233913.0
4933402N03Rik,
Gpr26,233919.0
Ppfia1,233977.0
Tpcn2,233979.0
Zfp958,233987.0
Arglu1,234023.0
Pcid2,234069.0
Adprhl1,234072.0
Tmco3,234076.0
Erich1,234086.0
Arhgef10,234094.0
Dkk4,234130.0
Whsc1l1,234135.0
Tti2,234138.0
Fgl1,234199.0
Zfp353-ps,
Sorbs2,234214.0
Helt,234219.0
Neil3,234258.0
Gpm6a,234267.0
BC030500,234290.0
Cbr4,234309.0
Ddx60,234311.0
Trim60,234329.0
Naf1,234344.0
Psd3,234353.0
Csgalnact1,234356.0
Zfp930,234358.0
Zfp868,234362.0
Yjefn3,234365.0
Gatad2a,234366.0
Tmem161a,234371.0
Sugp2,234373.0
Ddx49,234374.0
Klhl26,234378.0
Mpv17l2,234384.0
Ccdc124,234388.0
Ushbp1,234395.0
Ankle1,234396.0
Nxnl1,234404.0
Colgalt1,234407.0
Zfp961,234413.0
Cib3,234421.0
Tmem184c,234463.0
Inpp4b,234515.0
Rtbdn,234542.0
Heatr3,234549.0
Cpne2,234577.0
Ccdc102a,234582.0
Ndrg4,234593.0
Cnot1,234594.0
Slc38a7,234595.0
A330008L17Rik,234624.0
Dync1li2,234663.0
Nae1,234664.0
Ces2b,234669.0
Ces2c,234671.0
Ces2e,234673.0
Ces4a,234677.0
D230025D16Rik,234678.0
Elmo3,234683.0
Lrrc29,234684.0
Fhod1,234686.0
Rltpr,234695.0
Edc4,234699.0
Nrn1l,234700.0
Txnl4b,234723.0
Tat,234724.0
Zfp612,234725.0
Vac14,234729.0
Fuk,234730.0
Ddx19b,234733.0
Aars,234734.0
Rfwd3,234736.0
Tmem231,234740.0
Gm177,234741.0
Atmin,234776.0
Plcg2,234779.0
Klhl36,234796.0
6430548M08Rik,
Mthfsd,234814.0
Klhdc4,234825.0
Piezo1,234839.0
Spg7,234847.0
Chmp1a,234852.0
Cdk10,234854.0
Spire2,234857.0
6030466F02Rik,
Nup133,234865.0
Ttc13,234875.0
BC021891,234878.0
Gucy1a2,234889.0
Mmp27,234911.0
9230110C19Rik,
AK129341,234915.0
Med17,234959.0
Ccdc67,234964.0
Slc36a4,234967.0
Mbd3l2,234988.0
Zfp426,235028.0
Ppan,235036.0
Atg4d,235040.0
Kank2,235041.0
Tmem205,235043.0
Lppr2,235044.0
Zfp809,235047.0
Zfp599,235048.0
Zfp810,235050.0
Cypt4,235067.0
Sept7,235072.0
Igsf9b,235086.0
Ntm,235106.0
Adamts15,235130.0
Zbtb44,235132.0
Nfrkb,235134.0
Tmem45b,235135.0
Foxred1,235169.0
Fez1,235180.0
Msantd2,235184.0
Scn3b,235281.0
Gramd1b,235283.0
Sc5d,235293.0
Tmem136,235300.0
D630033O11Rik,235302.0
C1qtnf5,235312.0
Rnf214,235315.0
Zbtb16,235320.0
Usp28,235323.0
Cldn21-ps,
Gm4894,235327.0
Ttc12,235330.0
Dlat,235339.0
Sik2,235344.0
4833427G06Rik,
Gldn,235379.0
Dmxl2,235380.0
Hykk,235386.0
Lingo1,235402.0
Snx33,235406.0
Cplx3,235415.0
Lman1l,235416.0
Coro2b,235431.0
Lctl,235435.0
Herc1,235439.0
Usp3,235441.0
Rab8b,235442.0
Gtf2a2,235459.0
Fam63b,235461.0
Zfp280d,235469.0
Gm589,235470.0
Prtg,235472.0
Fam214a,235493.0
Leo1,235497.0
Slc17a5,235504.0
Cd109,235505.0
Plscr4,235527.0
Gk5,235533.0
Pxylp1,235534.0
Ppp2r3a,235542.0
Topbp1,235559.0
Dnajc13,235567.0
Atp2c1,235574.0
LOC235580,235580.0
Glyctk,235582.0
Dusp7,235584.0
Parp3,235587.0
6430571L13Rik,
Camkv,235604.0
Apeh,235606.0
Atrip,235610.0
Plxnb1,235611.0
Fbxw19,235612.0
Scap,235623.0
Setd2,235626.0
Nbeal2,235627.0
Prss42,235628.0
Prss50,235631.0
Als2cl,235633.0
Gm590,235634.0
Dync1li1,235661.0
Zfp445,235682.0
Mrgpra2b,235712.0
Nlrp4g,235779.0
Zfp65,235907.0
LOC235953,235953.0
A630095E13Rik,235973.0
Dhrsx,236082.0
Slc22a26,236149.0
Zfp709,236193.0
Alms1,236266.0
Lancl3,236285.0
Pyhin1,236312.0
LOC236469,236469.0
Olfr366,236509.0
Ago1,236511.0
9130229H14Rik,
Zfp352,236537.0
Phgdh,236539.0
Gbp9,236573.0
Spry3,236576.0
Pisd-ps1,
Sytl5,236643.0
Nyx,236690.0
Slc9a7,236727.0
Rbm10,236732.0
Usp11,236733.0
Gm38,236750.0
Gm362,236774.0
Gpr119,236781.0
Olfr1320,236784.0
Olfr1321,236785.0
Ddx26b,236790.0
Mmgt1,236792.0
Slc9a6,236794.0
Gpr112,236798.0
BC023829,236848.0
Magea10,236852.0
Gm4912,236893.0
Pcyt1b,236899.0
Pdk3,236900.0
Klhl15,236904.0
Gm371,236914.0
Arhgef9,236915.0
Stard8,236920.0
Ercc6l,236930.0
Ube2dnl1,237009.0
Klhl4,237010.0
4932411N23Rik,
Nox1,237038.0
Tceal1,237052.0
Rbm41,237073.0
Nxt2,237082.0
Lhfpl1,237091.0
Gnl3l,237107.0
BC024537,237159.0
Gpr64,237175.0
Ppef1,237178.0
Fancb,237211.0
Glra2,237213.0
Gemin8,237221.0
Ofd1,237222.0
LOC237229,237229.0
Gm196,237234.0
Lrp11,237253.0
Zc3h12d,237256.0
Gm223,237296.0
Gm4922,237300.0
Il22ra2,237310.0
Il20ra,237313.0
Aldh8a1,237320.0
Tbpl1,237336.0
L3mbtl3,237339.0
Sh3rf3,237353.0
Adamts14,237360.0
Lrrc3,237387.0
C2cd4c,237397.0
Mex3d,237400.0
Lingo3,237403.0
Zfp938,237411.0
Ric8b,237422.0
Gas2l3,237436.0
Cdk17,237459.0
Ccdc38,237465.0
Tmtc3,237500.0
Rassf9,237504.0
Osbpl8,237542.0
Trhde,237553.0
Myrfl,237558.0
Lrrc10,237560.0
Ankrd52,237615.0
Pla2g3,237625.0
Npc1l1,237636.0
Eml6,237711.0
Gpr75,237716.0
Fbll1,237730.0
Btnl9,237754.0
Zfp454,237758.0
Col23a1,237759.0
Sowaha,237761.0
Gm12258,237769.0
Zfp867,237775.0
Mief2,237781.0
Smcr8,237782.0
Dnah9,237806.0
Pfas,237823.0
Slc13a5,237831.0
Rtn4rl1,237847.0
Tusc5,237858.0
Ccdc55,237859.0
Ssh2,237860.0
Sarm1,237868.0
Atad5,237877.0
Usp32,237898.0
Brip1,237911.0
Rsad1,237926.0
Phospho1,237928.0
Ttll6,237930.0
Krt39,237934.0
Aoc2,237940.0
Gpatch8,237943.0
Sppl2c,237958.0
Sdk2,237979.0
Otop2,237987.0
Cdr2l,237988.0
Enpp7,238011.0
Fscn2,238021.0
Hexdc,238023.0
Fn3krp,238024.0
BC068281,238037.0
Apob,238055.0
Gdf7,238057.0
Kcns3,238076.0
Cog5,238123.0
Dock4,238130.0
Akap6,238161.0
Lrfn5,238205.0
Arid4a,238247.0
Gpr135,238252.0
Tmem30b,238257.0
Syt16,238266.0
Kcnh5,238271.0
Elmsan1,238317.0
Gm261,238321.0
Rps6kl1,238323.0
Vash1,238328.0
Irf2bpl,238330.0
Zdhhc22,238331.0
Samd15,238333.0
Gpr68,238377.0
LOC238379,238379.0
Slc24a4,238384.0
Btbd7,238386.0
Serpina3f,238393.0
Adam6a,238406.0
Igha,238447.0
Macc1,238455.0
Tubal3,238463.0
Mtr,238505.0
Btn2a2,238555.0
Mylk4,238564.0
Gm271,238634.0
Spata31d1b,238662.0
Spata31d1d,238663.0
Zfp367,238673.0
Cntnap3,238680.0
Spata31d1c,238683.0
Zfp458,238690.0
Zfp874a,238692.0
Zfp72,238722.0
Gpr150,238725.0
Fam81b,238726.0
LOC238766,238766.0
LOC238771,238771.0
Tnpo1,238799.0
Zfp366,238803.0
Ppwd1,238831.0
Pde4d,238871.0
Gapt,238875.0
Actbl2,238880.0
Erc2,238988.0
Ogdhl,239017.0
Arhgap22,239027.0
Antxrl,239029.0
C130040D06Rik,239031.0
4930596D02Rik,
Lrit1,239037.0
Lrit2,239038.0
Tlr11,239081.0
Cdh24,239096.0
Homez,239099.0
Il17d,239114.0
Setdb2,239122.0
C1qtnf9,239126.0
Dleu7,239133.0
Gucy1b2,239134.0
Pnma2,239157.0
Synb,239167.0
Fam160b2,239170.0
Enox1,239188.0
Kctd12,239217.0
Slitrk6,239250.0
Abcc4,239273.0
Oxgr1,239283.0
Plcxd3,239318.0
Card6,239319.0
Rxfp3,239336.0
Adamts12,239337.0
Tspyl5,239364.0
Erich5,239368.0
Lrp12,239393.0
Rspo2,239405.0
Tmem74,239408.0
A930017M01Rik,239410.0
Csmd3,239420.0
Aard,239435.0
Slc30a8,239436.0
Colec10,239447.0
Fam83a,239463.0
Phf20l1,239510.0
Ago2,239528.0
Gpr20,239530.0
Zfp647,239546.0
Apol8,239552.0
Foxred2,239554.0
Mief1,239555.0
Cacna1i,239556.0
A4galt,239559.0
Ttc38,239570.0
Ttll8,239591.0
Slc2a13,239606.0
Pdzrn4,239618.0
Pced1b,239647.0
Ccdc184,239650.0
Zfp641,239652.0
C1ql4,239659.0
Dip2b,239667.0
4732456N10Rik,
LOC239679,239679.0
LOC239690,239690.0
Mettl22,239706.0
Mkl2,239719.0
Rimbp3,239731.0
Lamp3,239739.0
Klhl6,239743.0
Liph,239759.0
Rtp1,239766.0
Gmnc,239789.0
Ostn,239790.0
Mb21d2,239796.0
Pigz,239827.0
Lmln,239833.0
Ccdc14,239839.0
Gpr156,239845.0
Zpld1,239852.0
Gpr128,239853.0
Cadm2,239857.0
Cldn17,239931.0
Krtap24-1,
Arid1b,239985.0
Dact2,240025.0
Lnpep,240028.0
Zfp760,240034.0
Zfp945,240041.0
Mmp25,240047.0
D630044L22Rik,240054.0
Syngap1,240057.0
Cpne5,240058.0
Zfp811,240063.0
Zfp799,240064.0
Zfp870,240066.0
Zfp952,240067.0
Morc2b,240069.0
Btnl1,240074.0
Cchcr1,240084.0
Mdc1,240087.0
LOC240093,240093.0
St6gal2,240119.0
Fsd1,240121.0
Lrrc30,240131.0
Rasgrp3,240168.0
Thada,240174.0
9430020K01Rik,
Zfp438,240186.0
Slc4a9,240215.0
E230025N22Rik,240216.0
Gpr151,240239.0
Ythdc2,240255.0
Fem1c,240263.0
Dmxl1,240283.0
Adamts19,240322.0
Slc6a7,240332.0
Pcyox1l,240334.0
Malt1,240354.0
Mex3c,240396.0
Loxhd1,240411.0
Setbp1,240427.0
Adnp2,240442.0
Kcng2,240444.0
Gm333,240469.0
Zfp407,240476.0
Fam69c,240479.0
Cdc42bpg,240505.0
Ccdc85b,240514.0
Peli3,240518.0
Gm4952,240549.0
Dmrt3,240590.0
Kcnv2,240595.0
9930021J03Rik,
Ranbp6,240614.0
Lipk,240633.0
Slc16a12,240638.0
Kif20b,240641.0
Slc35g1,240660.0
Ccnj,240665.0
Sec31b,240667.0
Calhm3,240669.0
Dusp5,240672.0
Vwa2,240675.0
St18,240690.0
Mcmdc2,240697.0
Sulf1,240725.0
Slco5a1,240726.0
Pik3c2b,240752.0
Plekha6,240753.0
Lax1,240754.0
4933406M09Rik,
Klhl12,240756.0
Kcnt2,240776.0
Hmcn1,240793.0
Rgsl1,240816.0
Teddm2,240817.0
Tor1aip2,240832.0
Brinp2,240843.0
Zbtb37,240869.0
Gm205,240871.0
Tnfsf18,240873.0
Scyl3,240880.0
Gpr161,240888.0
Dusp27,240892.0
Fmo9,240894.0
Lrrc52,240899.0
LOC240906,240906.0
Adamts4,240913.0
Vsig8,240916.0
Gm4955,240921.0
D230039L06Rik,240945.0
Dnah14,240960.0
Pkhd1,241035.0
Gm4956,241041.0
C230030N03Rik,241052.0
Rpl12-ps1,
Pgap1,241062.0
Carf,241066.0
Gpr1,241070.0
Dytn,241073.0
Plekhm3,241075.0
Pced1c-ps,
4832428G11Rik,
Catip,241112.0
Prkag3,241113.0
Ccdc108,241116.0
Asic4,241118.0
Fam124b,241128.0
Nyap2,241134.0
Ankmy1,241158.0
Neu4,241159.0
Cntnap5b,241175.0
Serpinb13,241196.0
Serpinb10,241197.0
Cdh7,241201.0
Itga8,241226.0
St8sia6,241230.0
Gpr158,241263.0
Pnpla7,241274.0
Noxa1,241275.0
Ppp1r26,241289.0
Lrrc8a,241296.0
Fam78a,241303.0
Ralgps1,241308.0
Zbtb34,241311.0
Zbtb6,241322.0
Crb2,241324.0
Olfml2a,241327.0
Galnt5,241391.0
Xirp2,241431.0
Cers6,241447.0
Dhrs9,241452.0
Pde11a,241489.0
Rbm45,241490.0
Zfp385b,241494.0
Zfp804a,241514.0
Fsip2,241516.0
Fam171b,241520.0
Ypel4,241525.0
Lrrc55,241528.0
Harbi1,241547.0
Tspan18,241556.0
Lrrc4c,241568.0
Ldlrad3,241576.0
D430041D05Rik,241589.0
Slc5a12,241612.0
Exd1,241624.0
Wdr76,241627.0
Tgm6,241636.0
Lzts3,241638.0
Fermt1,241639.0
Pak7,241656.0
Dzank1,241688.0
Ralgapa2,241694.0
Snph,241727.0
Tspyl3,241732.0
L3mbtl1,241764.0
Kcnk15,241769.0
Rims4,241770.0
Kcng1,241794.0
Lsm14b,241846.0
Abhd16b,241850.0
Slc10a5,241877.0
Phc3,241915.0
Slc7a14,241919.0
Ccdc144b,241943.0
D3Ertd254e,241944.0
Pabpc4l,241989.0
Frem2,242022.0
Ankub1,242037.0
Igsf10,242050.0
Ppm1l,242083.0
Rxfp4,242093.0
Pglyrp3,242100.0
Zfp697,242109.0
Vtcn1,242122.0
Mab21l3,242125.0
Slc22a15,242126.0
Kcna10,242151.0
Pde5a,242202.0
Bank1,242248.0
Wdr63,242253.0
Slc44a5,242259.0
Lrrc7,242274.0
Sdr16c5,242285.0
Sdr16c6,242286.0
Impad1,242291.0
Fam110b,242297.0
Gdf6,242316.0
Atp6v0d2,242341.0
Manea,242362.0
Pm20d2,242377.0
Lingo2,242384.0
Rgp1,242406.0
Fam221b,242408.0
Tmem8b,242409.0
Dcaf10,242418.0
Gabbr2,242425.0
Grin3a,242443.0
Zfp462,242466.0
Tmem245,242474.0
Palm2,242481.0
D630039A03Rik,242484.0
Gm428,242502.0
Rasef,242505.0
Bnc2,242509.0
Klhl9,242521.0
Dmrta1,242523.0
Kank4,242553.0
Gm430,242555.0
Atg4c,242557.0
Raver2,242570.0
C130073F10Rik,242574.0
Wdr78,242584.0
Slc35d1,242585.0
1700024P16Rik,
BC055111,242602.0
Cdcp2,242603.0
Slc1a7,242607.0
Podn,242608.0
D6Bwg1452e,242610.0
Hpdl,242642.0
Tctex1d4,242646.0
Cldn19,242653.0
Rims3,242662.0
Dlgap3,242667.0
Azin2,242669.0
Rab42,242681.0
Wasf2,242687.0
Gpatch3,242691.0
Ifnlr1,242700.0
Myom3,242702.0
E2f2,242705.0
Klhdc7a,242721.0
Padi6,242726.0
Lrrc38,242735.0
Pramef8,242736.0
Oog4,242737.0
Zfp933,242747.0
Ptchd2,242748.0
Slc45a1,242773.0
Klhl21,242785.0
Ttc34,242800.0
Ankrd65,242805.0
Rundc3b,242819.0
Gm442,242827.0
Lrrd1,242838.0
Gnat3,242851.0
Rsbn1l,242860.0
Napepld,242864.0
LOC242879,242879.0
Cct8l1,242891.0
Gareml,242915.0
Fbxl5,242960.0
Kctd8,243043.0
Tecrl,243078.0
Tmprss11f,243083.0
Tmprss11e,243084.0
Ugt2b35,243085.0
BC051076,243090.0
Hsd17b13,243168.0
BC005561,100042165.0
Mfsd7a,243197.0
2900026A02Rik,
4933413A10Rik,
Oas1f,243262.0
Hcar1,243270.0
Sbno1,243272.0
Tmem132d,243274.0
Gpr133,243277.0
Nyap1,243300.0
Gm454,243303.0
A430033K04Rik,243308.0
Elfn1,243312.0
Slc29a4,243328.0
Tmem130,243339.0
Gm51,243359.0
Stard13,243362.0
Sspo,243369.0
Lrrc61,243371.0
Zfp775,243372.0
AI854703,243373.0
Gimap8,243374.0
Doxl2,243376.0
Svs1,243377.0
Ppm1k,243382.0
Gprin3,243385.0
C130060K24Rik,243407.0
Lrrtm4,243499.0
BC048671,243535.0
Uroc1,243537.0
Ccdc37,243538.0
Grip2,243547.0
Prickle2,243548.0
Ssu2,243612.0
Slc6a11,243616.0
Iqsec3,243621.0
Ano2,243634.0
Clec1a,243653.0
Klre1,243655.0
Styk1,243659.0
E330021D16Rik,100502936.0
Ppp1r9a,243725.0
Plxna4,243743.0
Slc13a4,243755.0
Chrm2,243764.0
Parp12,243771.0
E330009J07Rik,243780.0
Leng9,243813.0
Gp6,243816.0
Ppp6r1,243819.0
Fam71e2,243822.0
Zfp128,243833.0
Zfp324,243834.0
Gltscr1,243842.0
Ccdc9,243846.0
Fkrp,243853.0
Mill2,243864.0
Gm4969,243866.0
Fbxo46,243867.0
Nlrp9b,243874.0
Ggn,243897.0
4930432E11Rik,
Zfp568,243905.0
Zfp14,243906.0
Nfkbid,243910.0
Kirrel2,243911.0
Hspb6,243912.0
Lgi4,243914.0
Rgs9bp,243923.0
Tshz3,243931.0
Zfp536,243937.0
4930433I11Rik,
Siglecg,243958.0
Zfp473,243963.0
LOC243965,243965.0
Mrgprb2,243979.0
Zdhhc13,243983.0
4933405O20Rik,
Rgma,244058.0
Chd2,244059.0
Agbl1,244071.0
Fsd2,244091.0
Nars2,244141.0
Tsku,244152.0
Ubqln3,244178.0
Ubqlnl,244179.0
E030002O03Rik,244180.0
Trim30b,244183.0
Olfr684,244187.0
Olfml1,244198.0
Ovch2,244199.0
Nlrp10,244202.0
Cyp2r1,244209.0
Zfp771,244216.0
Ctf2,244218.0
Zfp668,244219.0
Tnfrsf26,244237.0
Mrgpre,244238.0
Myo16,244281.0
Dlgap2,244310.0
Mcph1,244329.0
Kat6a,244349.0
Erlin2,244373.0
Ppp1r3b,244416.0
D8Ertd82e,244418.0
Lonrf1,244421.0
A730069N07Rik,244425.0
Sgcz,244431.0
Triml1,244448.0
Wdr17,244484.0
Adam29,244486.0
D630040G17Rik,244530.0
Elmod2,244548.0
Podnl1,244550.0
Nanos3,244551.0
Abcc12,244562.0
Tox3,244579.0
Rpgrip1l,244585.0
Ccdc113,244608.0
Pskh1,244631.0
Pkd1l3,244646.0
Phlpp2,244650.0
Hydin,244653.0
Mtss1l,244654.0
Sprtn,244666.0
Disc1,244667.0
Sipa1l2,244668.0
A830048P05,244670.0
Cwf19l2,244672.0
Cntn5,244682.0
Kdm4d,244694.0
Hephl1,244698.0
Mtnr1b,244701.0
Zfp317,244713.0
Zfp846,244721.0
Olfm2,244723.0
Dpy19l1,244745.0
Glb1l2,244757.0
AW551984,244810.0
Bsx,244813.0
Nxpe4,244853.0
Ankk1,244859.0
Layn,244864.0
Arhgap20,244867.0
Zc3h12c,244871.0
Npat,244879.0
Tnfaip8l3,244882.0
Sh2d7,244885.0
AI118078,244886.0
Scaper,244891.0
Peak1,244895.0
C2cd4a,244911.0
Klhl31,244923.0
Prss35,244954.0
Mrap2,244958.0
Snx14,244962.0
Atr,245000.0
Zbtb38,245007.0
Slc35g2,245020.0
Col6a6,245026.0
Gm520,245027.0
Dclk3,245038.0
Myrip,245049.0
Fam198a,245050.0
Zscan4c,245109.0
Tarm1,245126.0
Retnlg,245195.0
9930111J21Rik2,
Nim1k,245269.0
Apol10a,245282.0
Zdhhc19,245308.0
Zfp300,245368.0
Sowahd,245381.0
Dcaf12l2,245403.0
Dcaf12l1,245404.0
Gm364,245423.0
Gpr101,245424.0
Slitrk4,245446.0
Slitrk2,245450.0
Pnma3,245468.0
Pdzd4,245469.0
